id,date,home_team,home_team_score,overtime,visit_team,visit_team_score
300315009,2010-03-15,Golden State Warriors,121,False,Los Angeles Lakers,124
300317009,2010-03-17,Golden State Warriors,131,False,New Orleans Pelicans,121
300319024,2010-03-19,San Antonio Spurs,147,False,Golden State Warriors,116
300320029,2010-03-20,Memphis Grizzlies,123,False,Golden State Warriors,107
300322009,2010-03-22,Golden State Warriors,131,False,Phoenix Suns,133
300324009,2010-03-24,Golden State Warriors,128,False,Memphis Grizzlies,110
300327009,2010-03-27,Golden State Warriors,90,False,Dallas Mavericks,111
300328012,2010-03-28,Los Angeles Clippers,103,False,Golden State Warriors,121
300331026,2010-03-31,Utah Jazz,128,False,Golden State Warriors,104
300406027,2010-04-06,Washington Wizards,112,False,Golden State Warriors,94
300407016,2010-04-07,Minnesota Timberwolves,107,False,Golden State Warriors,116
300410012,2010-04-10,Los Angeles Clippers,107,False,Golden State Warriors,104
300411009,2010-04-11,Golden State Warriors,120,False,Oklahoma City Thunder,117
300413009,2010-04-13,Golden State Warriors,94,False,Utah Jazz,103
300414022,2010-04-14,Portland Trail Blazers,116,False,Golden State Warriors,122
291027013,2010-10-27,Los Angeles Lakers,99,False,Los Angeles Clippers,92
291028012,2010-10-28,Los Angeles Clippers,107,False,Phoenix Suns,109
291030026,2010-10-30,Utah Jazz,111,False,Los Angeles Clippers,98
291031012,2010-10-31,Los Angeles Clippers,84,False,Dallas Mavericks,93
291102012,2010-11-02,Los Angeles Clippers,93,False,Minnesota Timberwolves,90
291107012,2010-11-07,Los Angeles Clippers,113,False,Memphis Grizzlies,110
291109012,2010-11-09,Los Angeles Clippers,84,False,New Orleans Pelicans,112
291111012,2010-11-11,Los Angeles Clippers,79,False,Oklahoma City Thunder,83
291115025,2010-11-15,Oklahoma City Thunder,93,False,Los Angeles Clippers,101
291117003,2010-11-17,New Orleans Pelicans,110,False,Los Angeles Clippers,102
291118029,2010-11-18,Memphis Grizzlies,106,False,Los Angeles Clippers,91
291120012,2010-11-20,Los Angeles Clippers,106,False,Denver Nuggets,99
291123012,2010-11-23,Los Angeles Clippers,91,False,Minnesota Timberwolves,87
291125011,2010-11-25,Indiana Pacers,86,False,Los Angeles Clippers,73
291127008,2010-11-27,Detroit Pistons,96,False,Los Angeles Clippers,104
291129012,2010-11-29,Los Angeles Clippers,98,False,Memphis Grizzlies,88
291202012,2010-12-02,Los Angeles Clippers,85,False,Houston Rockets,102
291205012,2010-12-05,Los Angeles Clippers,88,False,Indiana Pacers,72
291208012,2010-12-08,Los Angeles Clippers,86,False,Orlando Magic,97
291213012,2010-12-13,Los Angeles Clippers,90,False,San Antonio Spurs,115
291214012,2010-12-14,Los Angeles Clippers,97,False,Washington Wizards,95
291216016,2010-12-16,Minnesota Timberwolves,95,False,Los Angeles Clippers,120
291221024,2010-12-21,San Antonio Spurs,103,False,Los Angeles Clippers,87
291222010,2010-12-22,Houston Rockets,108,False,Los Angeles Clippers,99
291225021,2010-12-25,Phoenix Suns,124,False,Los Angeles Clippers,93
291230022,2010-12-30,Portland Trail Blazers,103,False,Los Angeles Clippers,99
300104012,2010-01-04,Los Angeles Clippers,105,False,Portland Trail Blazers,95
300106012,2010-01-06,Los Angeles Clippers,102,False,Los Angeles Lakers,91
300110012,2010-01-10,Los Angeles Clippers,94,False,Miami Heat,84
300112029,2010-01-12,Memphis Grizzlies,104,False,Los Angeles Clippers,102
300113003,2010-01-13,New Orleans Pelicans,108,False,Los Angeles Clippers,94
300115013,2010-01-15,Los Angeles Lakers,126,False,Los Angeles Clippers,86
300116012,2010-01-16,Los Angeles Clippers,101,False,Cleveland Cavaliers,102
300120012,2010-01-20,Los Angeles Clippers,104,False,Chicago Bulls,97
300121007,2010-01-21,Denver Nuggets,105,False,Los Angeles Clippers,85
300124027,2010-01-24,Washington Wizards,78,False,Los Angeles Clippers,92
300129016,2010-01-29,Minnesota Timberwolves,111,False,Los Angeles Clippers,97
300131005,2010-01-31,Cleveland Cavaliers,114,False,Los Angeles Clippers,89
300202004,2010-02-02,Chicago Bulls,82,False,Los Angeles Clippers,90
300203001,2010-02-03,Atlanta Hawks,103,False,Los Angeles Clippers,97
300206012,2010-02-06,Los Angeles Clippers,81,False,San Antonio Spurs,98
300209012,2010-02-09,Los Angeles Clippers,99,False,Utah Jazz,109
300216022,2010-02-16,Portland Trail Blazers,109,False,Los Angeles Clippers,87
300217012,2010-02-17,Los Angeles Clippers,92,False,Atlanta Hawks,110
300220012,2010-02-20,Los Angeles Clippers,99,False,Sacramento Kings,89
300222012,2010-02-22,Los Angeles Clippers,98,False,Charlotte Bobcats,94
300224012,2010-02-24,Los Angeles Clippers,97,False,Detroit Pistons,91
300226021,2010-02-26,Phoenix Suns,125,False,Los Angeles Clippers,112
300228023,2010-02-28,Sacramento Kings,97,False,Los Angeles Clippers,92
300301012,2010-03-01,Los Angeles Clippers,108,False,Utah Jazz,104
300303012,2010-03-03,Los Angeles Clippers,101,False,Phoenix Suns,127
300305012,2010-03-05,Los Angeles Clippers,87,False,Oklahoma City Thunder,104
300306026,2010-03-06,Utah Jazz,107,False,Los Angeles Clippers,85
300309019,2010-03-09,Orlando Magic,113,False,Los Angeles Clippers,87
300310014,2010-03-10,Miami Heat,108,False,Los Angeles Clippers,97
300312030,2010-03-12,Charlotte Bobcats,106,False,Los Angeles Clippers,98
300313024,2010-03-13,San Antonio Spurs,118,False,Los Angeles Clippers,88
300315012,2010-03-15,Los Angeles Clippers,100,False,New Orleans Pelicans,108
300317012,2010-03-17,Los Angeles Clippers,101,False,Milwaukee Bucks,93
300321012,2010-03-21,Los Angeles Clippers,89,False,Sacramento Kings,102
300323006,2010-03-23,Dallas Mavericks,106,False,Los Angeles Clippers,96
300325010,2010-03-25,Houston Rockets,93,False,Los Angeles Clippers,99
300330015,2010-03-30,Milwaukee Bucks,107,False,Los Angeles Clippers,89
300403007,2010-04-03,Denver Nuggets,98,False,Los Angeles Clippers,90
300407012,2010-04-07,Los Angeles Clippers,85,False,Portland Trail Blazers,93
300408023,2010-04-08,Sacramento Kings,116,False,Los Angeles Clippers,94
300412012,2010-04-12,Los Angeles Clippers,94,False,Dallas Mavericks,117
300414012,2010-04-14,Los Angeles Clippers,107,False,Los Angeles Lakers,91
291030013,2010-10-30,Los Angeles Lakers,80,False,Dallas Mavericks,94
291101013,2010-11-01,Los Angeles Lakers,118,False,Atlanta Hawks,110
291103025,2010-11-03,Oklahoma City Thunder,98,True,Los Angeles Lakers,101
291104010,2010-11-04,Houston Rockets,102,True,Los Angeles Lakers,103
291106013,2010-11-06,Los Angeles Lakers,114,False,Memphis Grizzlies,98
291108013,2010-11-08,Los Angeles Lakers,104,False,New Orleans Pelicans,88
291112013,2010-11-12,Los Angeles Lakers,121,False,Phoenix Suns,102
291113007,2010-11-13,Denver Nuggets,105,False,Los Angeles Lakers,79
291115013,2010-11-15,Los Angeles Lakers,91,False,Houston Rockets,101
291117013,2010-11-17,Los Angeles Lakers,106,False,Detroit Pistons,93
291119013,2010-11-19,Los Angeles Lakers,108,False,Chicago Bulls,93
291122013,2010-11-22,Los Angeles Lakers,101,False,Oklahoma City Thunder,85
291201013,2010-12-01,Los Angeles Lakers,110,False,New Orleans Pelicans,99
291204013,2010-12-04,Los Angeles Lakers,108,False,Miami Heat,107
291206013,2010-12-06,Los Angeles Lakers,108,False,Phoenix Suns,88
291209013,2010-12-09,Los Angeles Lakers,101,False,Utah Jazz,77
291211013,2010-12-11,Los Angeles Lakers,104,False,Minnesota Timberwolves,92
291212026,2010-12-12,Utah Jazz,102,False,Los Angeles Lakers,94
291215004,2010-12-15,Chicago Bulls,87,False,Los Angeles Lakers,96
291216015,2010-12-16,Milwaukee Bucks,106,True,Los Angeles Lakers,107
291220008,2010-12-20,Detroit Pistons,81,False,Los Angeles Lakers,93
291222013,2010-12-22,Los Angeles Lakers,111,False,Oklahoma City Thunder,108
291225013,2010-12-25,Los Angeles Lakers,87,False,Cleveland Cavaliers,102
291226023,2010-12-26,Sacramento Kings,103,True,Los Angeles Lakers,112
291228021,2010-12-28,Phoenix Suns,118,False,Los Angeles Lakers,103
300101013,2010-01-01,Los Angeles Lakers,109,False,Sacramento Kings,108
300103013,2010-01-03,Los Angeles Lakers,131,False,Dallas Mavericks,96
300105013,2010-01-05,Los Angeles Lakers,88,False,Houston Rockets,79
300108022,2010-01-08,Portland Trail Blazers,107,False,Los Angeles Lakers,98
300110013,2010-01-10,Los Angeles Lakers,95,False,Milwaukee Bucks,77
300112024,2010-01-12,San Antonio Spurs,105,False,Los Angeles Lakers,85
300113006,2010-01-13,Dallas Mavericks,95,False,Los Angeles Lakers,100
300118013,2010-01-18,Los Angeles Lakers,98,False,Orlando Magic,92
300121005,2010-01-21,Cleveland Cavaliers,93,False,Los Angeles Lakers,87
300126027,2010-01-26,Washington Wizards,103,False,Los Angeles Lakers,115
300127011,2010-01-27,Indiana Pacers,96,False,Los Angeles Lakers,118
300201029,2010-02-01,Memphis Grizzlies,95,False,Los Angeles Lakers,93
300203013,2010-02-03,Los Angeles Lakers,99,False,Charlotte Bobcats,97
300205013,2010-02-05,Los Angeles Lakers,113,False,Denver Nuggets,126
300206022,2010-02-06,Portland Trail Blazers,82,False,Los Angeles Lakers,99
300208013,2010-02-08,Los Angeles Lakers,101,False,San Antonio Spurs,89
300210026,2010-02-10,Utah Jazz,81,False,Los Angeles Lakers,96
300223029,2010-02-23,Memphis Grizzlies,98,False,Los Angeles Lakers,99
300224006,2010-02-24,Dallas Mavericks,101,False,Los Angeles Lakers,96
300228013,2010-02-28,Los Angeles Lakers,95,False,Denver Nuggets,89
300302013,2010-03-02,Los Angeles Lakers,122,False,Indiana Pacers,99
300304014,2010-03-04,Miami Heat,114,True,Los Angeles Lakers,111
300305030,2010-03-05,Charlotte Bobcats,98,False,Los Angeles Lakers,83
300307019,2010-03-07,Orlando Magic,96,False,Los Angeles Lakers,94
300312021,2010-03-12,Phoenix Suns,96,False,Los Angeles Lakers,102
300316023,2010-03-16,Sacramento Kings,99,False,Los Angeles Lakers,106
300319013,2010-03-19,Los Angeles Lakers,104,False,Minnesota Timberwolves,96
300321013,2010-03-21,Los Angeles Lakers,99,False,Washington Wizards,92
300324024,2010-03-24,San Antonio Spurs,83,False,Los Angeles Lakers,92
300326025,2010-03-26,Oklahoma City Thunder,91,False,Los Angeles Lakers,75
300327010,2010-03-27,Houston Rockets,101,False,Los Angeles Lakers,109
300329003,2010-03-29,New Orleans Pelicans,108,False,Los Angeles Lakers,100
300331001,2010-03-31,Atlanta Hawks,109,False,Los Angeles Lakers,92
300402013,2010-04-02,Los Angeles Lakers,106,False,Utah Jazz,92
300404013,2010-04-04,Los Angeles Lakers,81,False,San Antonio Spurs,100
300408007,2010-04-08,Denver Nuggets,98,False,Los Angeles Lakers,96
300409016,2010-04-09,Minnesota Timberwolves,88,False,Los Angeles Lakers,97
300411013,2010-04-11,Los Angeles Lakers,88,False,Portland Trail Blazers,91
300413013,2010-04-13,Los Angeles Lakers,106,False,Sacramento Kings,100
291101021,2010-11-01,Phoenix Suns,120,False,Minnesota Timberwolves,112
291103014,2010-11-03,Miami Heat,96,False,Phoenix Suns,104
291104019,2010-11-04,Orlando Magic,122,False,Phoenix Suns,100
291108027,2010-11-08,Washington Wizards,90,False,Phoenix Suns,102
291111021,2010-11-11,Phoenix Suns,124,False,New Orleans Pelicans,104
291117010,2010-11-17,Houston Rockets,105,False,Phoenix Suns,111
291119003,2010-11-19,New Orleans Pelicans,110,False,Phoenix Suns,103
291122021,2010-11-22,Phoenix Suns,117,False,Detroit Pistons,91
291125021,2010-11-25,Phoenix Suns,126,False,Memphis Grizzlies,111
291127016,2010-11-27,Minnesota Timberwolves,95,False,Phoenix Suns,120
291202005,2010-12-02,Cleveland Cavaliers,107,False,Phoenix Suns,90
291205021,2010-12-05,Phoenix Suns,115,False,Sacramento Kings,107
291208006,2010-12-08,Dallas Mavericks,102,False,Phoenix Suns,101
291211021,2010-12-11,Phoenix Suns,106,False,Orlando Magic,103
291212007,2010-12-12,Denver Nuggets,105,False,Phoenix Suns,99
291215021,2010-12-15,Phoenix Suns,116,False,San Antonio Spurs,104
291217022,2010-12-17,Portland Trail Blazers,105,False,Phoenix Suns,102
291219021,2010-12-19,Phoenix Suns,121,False,Washington Wizards,95
291221021,2010-12-21,Phoenix Suns,91,False,Cleveland Cavaliers,109
291223021,2010-12-23,Phoenix Suns,113,False,Oklahoma City Thunder,117
300102021,2010-01-02,Phoenix Suns,103,False,Memphis Grizzlies,128
300105023,2010-01-05,Sacramento Kings,109,False,Phoenix Suns,113
300106021,2010-01-06,Phoenix Suns,118,False,Houston Rockets,110
300108021,2010-01-08,Phoenix Suns,105,False,Miami Heat,109
300111021,2010-01-11,Phoenix Suns,105,False,Milwaukee Bucks,101
300113011,2010-01-13,Indiana Pacers,122,False,Phoenix Suns,114
300115001,2010-01-15,Atlanta Hawks,102,False,Phoenix Suns,101
300116030,2010-01-16,Charlotte Bobcats,125,False,Phoenix Suns,99
300118029,2010-01-18,Memphis Grizzlies,125,False,Phoenix Suns,118
300122021,2010-01-22,Phoenix Suns,104,False,Chicago Bulls,115
300125026,2010-01-25,Utah Jazz,124,False,Phoenix Suns,115
300126021,2010-01-26,Phoenix Suns,109,True,Charlotte Bobcats,114
300128021,2010-01-28,Phoenix Suns,112,False,Dallas Mavericks,106
300131010,2010-01-31,Houston Rockets,111,True,Phoenix Suns,115
300201003,2010-02-01,New Orleans Pelicans,100,False,Phoenix Suns,109
300203007,2010-02-03,Denver Nuggets,97,False,Phoenix Suns,109
300205023,2010-02-05,Sacramento Kings,102,False,Phoenix Suns,114
300210021,2010-02-10,Phoenix Suns,101,False,Portland Trail Blazers,108
300216029,2010-02-16,Memphis Grizzlies,95,False,Phoenix Suns,109
300217006,2010-02-17,Dallas Mavericks,107,False,Phoenix Suns,97
300219021,2010-02-19,Phoenix Suns,88,False,Atlanta Hawks,80
300221021,2010-02-21,Phoenix Suns,104,False,Sacramento Kings,88
300223025,2010-02-23,Oklahoma City Thunder,102,False,Phoenix Suns,104
300228024,2010-02-28,San Antonio Spurs,113,False,Phoenix Suns,110
300301021,2010-03-01,Phoenix Suns,101,False,Denver Nuggets,85
300304021,2010-03-04,Phoenix Suns,108,False,Utah Jazz,116
300306021,2010-03-06,Phoenix Suns,113,False,Indiana Pacers,105
300314021,2010-03-14,Phoenix Suns,120,False,New Orleans Pelicans,106
300316021,2010-03-16,Phoenix Suns,152,False,Minnesota Timberwolves,114
300319021,2010-03-19,Phoenix Suns,110,False,Utah Jazz,100
300321021,2010-03-21,Phoenix Suns,93,False,Portland Trail Blazers,87
300328016,2010-03-28,Minnesota Timberwolves,105,False,Phoenix Suns,111
300330004,2010-03-30,Chicago Bulls,105,False,Phoenix Suns,111
300402008,2010-04-02,Detroit Pistons,94,False,Phoenix Suns,109
300403015,2010-04-03,Milwaukee Bucks,107,False,Phoenix Suns,98
300407021,2010-04-07,Phoenix Suns,112,False,San Antonio Spurs,101
300409025,2010-04-09,Oklahoma City Thunder,96,False,Phoenix Suns,91
300411021,2010-04-11,Phoenix Suns,116,False,Houston Rockets,106
300413021,2010-04-13,Phoenix Suns,123,False,Denver Nuggets,101
300414026,2010-04-14,Utah Jazz,86,False,Phoenix Suns,100
291028025,2010-10-28,Oklahoma City Thunder,102,False,Sacramento Kings,89
291030003,2010-10-30,New Orleans Pelicans,97,False,Sacramento Kings,92
291031024,2010-10-31,San Antonio Spurs,113,False,Sacramento Kings,94
291102023,2010-11-02,Sacramento Kings,127,True,Memphis Grizzlies,116
291104023,2010-11-04,Sacramento Kings,105,False,Atlanta Hawks,113
291107026,2010-11-07,Utah Jazz,99,False,Sacramento Kings,104
291110023,2010-11-10,Sacramento Kings,101,False,Oklahoma City Thunder,98
291113023,2010-11-13,Sacramento Kings,109,False,Houston Rockets,100
291117023,2010-11-17,Sacramento Kings,87,False,Chicago Bulls,101
291120006,2010-11-20,Dallas Mavericks,104,False,Sacramento Kings,102
291121010,2010-11-21,Houston Rockets,113,False,Sacramento Kings,106
291123029,2010-11-23,Memphis Grizzlies,116,False,Sacramento Kings,105
291129023,2010-11-29,Sacramento Kings,112,False,New Orleans Pelicans,96
291202023,2010-12-02,Sacramento Kings,110,False,Indiana Pacers,105
291206023,2010-12-06,Sacramento Kings,102,False,Miami Heat,115
291208003,2010-12-08,New Orleans Pelicans,96,False,Sacramento Kings,94
291209024,2010-12-09,San Antonio Spurs,118,False,Sacramento Kings,106
291212023,2010-12-12,Sacramento Kings,120,False,Minnesota Timberwolves,100
291215022,2010-12-15,Portland Trail Blazers,95,False,Sacramento Kings,88
291216023,2010-12-16,Sacramento Kings,112,False,Washington Wizards,109
291218016,2010-12-18,Minnesota Timberwolves,112,False,Sacramento Kings,96
291219015,2010-12-19,Milwaukee Bucks,95,False,Sacramento Kings,96
291221004,2010-12-21,Chicago Bulls,98,False,Sacramento Kings,102
291223023,2010-12-23,Sacramento Kings,104,True,Cleveland Cavaliers,117
291228023,2010-12-28,Sacramento Kings,106,False,Denver Nuggets,101
300102023,2010-01-02,Sacramento Kings,91,False,Dallas Mavericks,99
300109023,2010-01-09,Sacramento Kings,102,False,Denver Nuggets,100
300112023,2010-01-12,Sacramento Kings,88,False,Orlando Magic,109
300116027,2010-01-16,Washington Wizards,96,False,Sacramento Kings,86
300118030,2010-01-18,Charlotte Bobcats,105,False,Sacramento Kings,103
300120001,2010-01-20,Atlanta Hawks,108,False,Sacramento Kings,97
300122019,2010-01-22,Orlando Magic,100,False,Sacramento Kings,84
300123014,2010-01-23,Miami Heat,115,False,Sacramento Kings,84
300129026,2010-01-29,Utah Jazz,101,False,Sacramento Kings,94
300130023,2010-01-30,Sacramento Kings,96,False,Charlotte Bobcats,103
300201007,2010-02-01,Denver Nuggets,112,True,Sacramento Kings,109
300203023,2010-02-03,Sacramento Kings,113,False,San Antonio Spurs,115
300210008,2010-02-10,Detroit Pistons,97,False,Sacramento Kings,103
300223023,2010-02-23,Sacramento Kings,89,False,Detroit Pistons,101
300226023,2010-02-26,Sacramento Kings,103,False,Utah Jazz,99
300302025,2010-03-02,Oklahoma City Thunder,113,False,Sacramento Kings,107
300303010,2010-03-03,Houston Rockets,81,False,Sacramento Kings,84
300305006,2010-03-05,Dallas Mavericks,108,False,Sacramento Kings,100
300307023,2010-03-07,Sacramento Kings,102,False,Oklahoma City Thunder,108
300309022,2010-03-09,Portland Trail Blazers,88,False,Sacramento Kings,81
300312023,2010-03-12,Sacramento Kings,94,False,Portland Trail Blazers,110
300314023,2010-03-14,Sacramento Kings,114,False,Minnesota Timberwolves,100
300319023,2010-03-19,Sacramento Kings,108,True,Milwaukee Bucks,114
300322023,2010-03-22,Sacramento Kings,85,False,Memphis Grizzlies,102
300328005,2010-03-28,Cleveland Cavaliers,97,False,Sacramento Kings,90
300330011,2010-03-30,Indiana Pacers,102,False,Sacramento Kings,95
300331016,2010-03-31,Minnesota Timberwolves,108,False,Sacramento Kings,99
300403023,2010-04-03,Sacramento Kings,87,False,Portland Trail Blazers,98
300406023,2010-04-06,Sacramento Kings,86,False,San Antonio Spurs,95
300410023,2010-04-10,Sacramento Kings,108,False,Dallas Mavericks,126
300412023,2010-04-12,Sacramento Kings,107,False,Houston Rockets,117
291029004,2010-10-29,Chicago Bulls,92,False,San Antonio Spurs,85
291101014,2010-11-01,Miami Heat,95,False,Chicago Bulls,87
291103004,2010-11-03,Chicago Bulls,83,False,Milwaukee Bucks,81
291105005,2010-11-05,Cleveland Cavaliers,85,False,Chicago Bulls,86
291107004,2010-11-07,Chicago Bulls,93,False,Charlotte Bobcats,90
291110004,2010-11-10,Chicago Bulls,89,False,Denver Nuggets,90
291121007,2010-11-21,Denver Nuggets,112,False,Chicago Bulls,93
291123022,2010-11-23,Portland Trail Blazers,122,False,Chicago Bulls,98
291126026,2010-11-26,Utah Jazz,105,False,Chicago Bulls,86
291130015,2010-11-30,Milwaukee Bucks,99,False,Chicago Bulls,97
291202004,2010-12-02,Chicago Bulls,92,False,Detroit Pistons,85
291204005,2010-12-04,Cleveland Cavaliers,101,False,Chicago Bulls,87
291209001,2010-12-09,Atlanta Hawks,118,False,Chicago Bulls,83
291219004,2010-12-19,Chicago Bulls,101,True,Atlanta Hawks,98
291226004,2010-12-26,Chicago Bulls,96,False,New Orleans Pelicans,85
291229004,2010-12-29,Chicago Bulls,104,False,Indiana Pacers,95
291231008,2010-12-31,Detroit Pistons,87,False,Chicago Bulls,98
300102004,2010-01-02,Chicago Bulls,101,False,Orlando Magic,93
300104004,2010-01-04,Chicago Bulls,85,False,Oklahoma City Thunder,98
300105030,2010-01-05,Charlotte Bobcats,113,False,Chicago Bulls,108
300108015,2010-01-08,Milwaukee Bucks,96,False,Chicago Bulls,93
300109004,2010-01-09,Chicago Bulls,110,False,Minnesota Timberwolves,96
300111004,2010-01-11,Chicago Bulls,120,False,Detroit Pistons,87
300115004,2010-01-15,Chicago Bulls,121,True,Washington Wizards,119
300123010,2010-01-23,Houston Rockets,97,False,Chicago Bulls,104
300125024,2010-01-25,San Antonio Spurs,93,False,Chicago Bulls,98
300127025,2010-01-27,Oklahoma City Thunder,86,False,Chicago Bulls,96
300129003,2010-01-29,New Orleans Pelicans,106,True,Chicago Bulls,108
300205001,2010-02-05,Atlanta Hawks,91,False,Chicago Bulls,81
300206004,2010-02-06,Chicago Bulls,95,False,Miami Heat,91
300209011,2010-02-09,Indiana Pacers,101,False,Chicago Bulls,109
300210004,2010-02-10,Chicago Bulls,87,False,Orlando Magic,107
300219016,2010-02-19,Minnesota Timberwolves,94,False,Chicago Bulls,100
300222027,2010-02-22,Washington Wizards,101,False,Chicago Bulls,95
300224004,2010-02-24,Chicago Bulls,120,False,Indiana Pacers,110
300226004,2010-02-26,Chicago Bulls,115,True,Portland Trail Blazers,111
300227011,2010-02-27,Indiana Pacers,100,False,Chicago Bulls,90
300301004,2010-03-01,Chicago Bulls,92,False,Atlanta Hawks,116
300304004,2010-03-04,Chicago Bulls,96,False,Memphis Grizzlies,105
300306004,2010-03-06,Chicago Bulls,116,False,Dallas Mavericks,122
300309004,2010-03-09,Chicago Bulls,108,False,Utah Jazz,132
300311019,2010-03-11,Orlando Magic,111,False,Chicago Bulls,82
300312014,2010-03-12,Miami Heat,108,False,Chicago Bulls,95
300316029,2010-03-16,Memphis Grizzlies,104,False,Chicago Bulls,97
300317006,2010-03-17,Dallas Mavericks,113,False,Chicago Bulls,106
300319004,2010-03-19,Chicago Bulls,85,False,Cleveland Cavaliers,92
300322004,2010-03-22,Chicago Bulls,98,False,Houston Rockets,88
300325004,2010-03-25,Chicago Bulls,74,False,Miami Heat,103
300328008,2010-03-28,Detroit Pistons,103,False,Chicago Bulls,110
300402027,2010-04-02,Washington Wizards,87,False,Chicago Bulls,95
300403004,2010-04-03,Chicago Bulls,96,False,Charlotte Bobcats,88
300406004,2010-04-06,Chicago Bulls,74,False,Milwaukee Bucks,79
300408004,2010-04-08,Chicago Bulls,109,False,Cleveland Cavaliers,108
300414030,2010-04-14,Charlotte Bobcats,89,False,Chicago Bulls,98
291030016,2010-10-30,Minnesota Timberwolves,87,False,Cleveland Cavaliers,104
291031005,2010-10-31,Cleveland Cavaliers,90,False,Charlotte Bobcats,79
291103005,2010-11-03,Cleveland Cavaliers,102,False,Washington Wizards,90
291111019,2010-11-11,Orlando Magic,93,False,Cleveland Cavaliers,102
291112014,2010-11-12,Miami Heat,104,False,Cleveland Cavaliers,111
291114005,2010-11-14,Cleveland Cavaliers,107,False,Utah Jazz,103
291118027,2010-11-18,Washington Wizards,108,False,Cleveland Cavaliers,91
291120011,2010-11-20,Indiana Pacers,95,False,Cleveland Cavaliers,105
291125008,2010-11-25,Detroit Pistons,88,False,Cleveland Cavaliers,98
291127030,2010-11-27,Charlotte Bobcats,94,False,Cleveland Cavaliers,87
291128005,2010-11-28,Cleveland Cavaliers,111,False,Dallas Mavericks,95
291206015,2010-12-06,Milwaukee Bucks,86,False,Cleveland Cavaliers,101
291208029,2010-12-08,Memphis Grizzlies,111,True,Cleveland Cavaliers,109
291209010,2010-12-09,Houston Rockets,95,False,Cleveland Cavaliers,85
291211005,2010-12-11,Cleveland Cavaliers,104,False,Portland Trail Blazers,99
291213025,2010-12-13,Oklahoma City Thunder,89,False,Cleveland Cavaliers,102
291218005,2010-12-18,Cleveland Cavaliers,85,False,Milwaukee Bucks,82
291220006,2010-12-20,Dallas Mavericks,102,False,Cleveland Cavaliers,95
291227005,2010-12-27,Cleveland Cavaliers,108,False,Houston Rockets,83
291229001,2010-12-29,Atlanta Hawks,84,False,Cleveland Cavaliers,95
291230005,2010-12-30,Cleveland Cavaliers,106,False,Atlanta Hawks,101
300103005,2010-01-03,Cleveland Cavaliers,88,False,Charlotte Bobcats,91
300106005,2010-01-06,Cleveland Cavaliers,121,False,Washington Wizards,98
300108007,2010-01-08,Denver Nuggets,99,False,Cleveland Cavaliers,97
300110022,2010-01-10,Portland Trail Blazers,94,False,Cleveland Cavaliers,106
300114026,2010-01-14,Utah Jazz,97,False,Cleveland Cavaliers,96
300123005,2010-01-23,Cleveland Cavaliers,100,False,Oklahoma City Thunder,99
300125014,2010-01-25,Miami Heat,91,False,Cleveland Cavaliers,92
300127005,2010-01-27,Cleveland Cavaliers,109,False,Minnesota Timberwolves,95
300129011,2010-01-29,Indiana Pacers,73,False,Cleveland Cavaliers,94
300202005,2010-02-02,Cleveland Cavaliers,105,False,Memphis Grizzlies,89
300204005,2010-02-04,Cleveland Cavaliers,102,False,Miami Heat,86
300211005,2010-02-11,Cleveland Cavaliers,115,False,Orlando Magic,106
300218005,2010-02-18,Cleveland Cavaliers,116,True,Denver Nuggets,118
300219030,2010-02-19,Charlotte Bobcats,110,False,Cleveland Cavaliers,93
300221019,2010-02-21,Orlando Magic,101,False,Cleveland Cavaliers,95
300223005,2010-02-23,Cleveland Cavaliers,105,False,New Orleans Pelicans,95
300305005,2010-03-05,Cleveland Cavaliers,99,False,Detroit Pistons,92
300306015,2010-03-06,Milwaukee Bucks,92,False,Cleveland Cavaliers,85
300308005,2010-03-08,Cleveland Cavaliers,97,False,San Antonio Spurs,95
300316008,2010-03-16,Detroit Pistons,101,False,Cleveland Cavaliers,113
300317005,2010-03-17,Cleveland Cavaliers,99,False,Indiana Pacers,94
300321005,2010-03-21,Cleveland Cavaliers,104,False,Detroit Pistons,79
300324003,2010-03-24,New Orleans Pelicans,92,False,Cleveland Cavaliers,105
300326024,2010-03-26,San Antonio Spurs,102,False,Cleveland Cavaliers,97
300331005,2010-03-31,Cleveland Cavaliers,101,False,Milwaukee Bucks,98
300402005,2010-04-02,Cleveland Cavaliers,93,False,Atlanta Hawks,88
300409005,2010-04-09,Cleveland Cavaliers,113,False,Indiana Pacers,116
300411005,2010-04-11,Cleveland Cavaliers,92,False,Orlando Magic,98
300414001,2010-04-14,Atlanta Hawks,99,False,Cleveland Cavaliers,83
291028029,2010-10-28,Memphis Grizzlies,74,False,Detroit Pistons,96
291030008,2010-10-30,Detroit Pistons,83,False,Oklahoma City Thunder,91
291031015,2010-10-31,Milwaukee Bucks,96,False,Detroit Pistons,85
291103008,2010-11-03,Detroit Pistons,85,False,Orlando Magic,80
291106019,2010-11-06,Orlando Magic,110,False,Detroit Pistons,103
291111008,2010-11-11,Detroit Pistons,98,False,Charlotte Bobcats,75
291114027,2010-11-14,Washington Wizards,103,False,Detroit Pistons,106
291115008,2010-11-15,Detroit Pistons,90,False,Dallas Mavericks,95
291118022,2010-11-18,Portland Trail Blazers,87,False,Detroit Pistons,81
291121026,2010-11-21,Utah Jazz,100,True,Detroit Pistons,97
291129008,2010-11-29,Detroit Pistons,94,False,Atlanta Hawks,88
