id,date,home_team,home_team_score,overtime,visit_team,visit_team_score
400489190,2014-12-10,Los Angeles Lakers,108,False,Phoenix Suns,114
400489209,2014-12-13,Oklahoma City Thunder,122,False,Los Angeles Lakers,97
400489215,2014-12-14,Charlotte Bobcats,85,False,Los Angeles Lakers,88
400489230,2014-12-16,Atlanta Hawks,114,False,Los Angeles Lakers,100
400489239,2014-12-17,Memphis Grizzlies,92,False,Los Angeles Lakers,96
400489264,2014-12-20,Los Angeles Lakers,104,False,Minnesota Timberwolves,91
400489289,2014-12-23,Phoenix Suns,117,False,Los Angeles Lakers,90
400489293,2014-12-25,Los Angeles Lakers,95,False,Miami Heat,101
400489306,2014-12-27,Utah Jazz,105,False,Los Angeles Lakers,103
400489340,2014-12-31,Los Angeles Lakers,79,False,Milwaukee Bucks,94
400489361,2014-01-03,Los Angeles Lakers,110,False,Utah Jazz,99
400489377,2014-01-05,Los Angeles Lakers,115,False,Denver Nuggets,137
400489389,2014-01-07,Dallas Mavericks,110,False,Los Angeles Lakers,97
400489399,2014-01-08,Houston Rockets,113,False,Los Angeles Lakers,99
400489438,2014-01-14,Los Angeles Lakers,118,False,Cleveland Cavaliers,120
400489447,2014-01-15,Phoenix Suns,121,False,Los Angeles Lakers,114
400489486,2014-01-20,Chicago Bulls,102,True,Los Angeles Lakers,100
400489504,2014-01-23,Miami Heat,109,False,Los Angeles Lakers,102
400489506,2014-01-24,Orlando Magic,114,False,Los Angeles Lakers,105
400489547,2014-01-28,Los Angeles Lakers,92,False,Indiana Pacers,104
400489568,2014-01-31,Los Angeles Lakers,100,False,Charlotte Bobcats,110
400489595,2014-02-04,Minnesota Timberwolves,109,False,Los Angeles Lakers,99
400489598,2014-02-05,Cleveland Cavaliers,108,False,Los Angeles Lakers,119
400489630,2014-02-09,Los Angeles Lakers,86,False,Chicago Bulls,92
400489649,2014-02-11,Los Angeles Lakers,79,False,Utah Jazz,96
400489664,2014-02-13,Los Angeles Lakers,103,False,Oklahoma City Thunder,107
400489684,2014-02-19,Los Angeles Lakers,108,False,Houston Rockets,134
400489720,2014-02-25,Indiana Pacers,118,False,Los Angeles Lakers,98
400489730,2014-02-26,Memphis Grizzlies,108,False,Los Angeles Lakers,103
400489745,2014-02-28,Los Angeles Lakers,126,False,Sacramento Kings,122
400488888,2014-10-30,Phoenix Suns,104,False,Portland Trail Blazers,91
400488903,2014-11-01,Phoenix Suns,87,False,Utah Jazz,84
400488917,2014-11-03,Oklahoma City Thunder,103,False,Phoenix Suns,96
400488928,2014-11-05,New Orleans Pelicans,98,False,Phoenix Suns,104
400488941,2014-11-06,San Antonio Spurs,99,False,Phoenix Suns,96
400488956,2014-11-08,Phoenix Suns,114,False,Denver Nuggets,103
400488969,2014-11-10,Phoenix Suns,101,False,New Orleans Pelicans,94
400488993,2014-11-13,Portland Trail Blazers,90,False,Phoenix Suns,89
400489033,2014-11-19,Sacramento Kings,107,False,Phoenix Suns,104
400489044,2014-11-20,Phoenix Suns,106,False,Sacramento Kings,113
400489049,2014-11-22,Charlotte Bobcats,91,False,Phoenix Suns,98
400489072,2014-11-24,Orlando Magic,96,False,Phoenix Suns,104
400489078,2014-11-25,Miami Heat,107,False,Phoenix Suns,92
400489099,2014-11-27,Phoenix Suns,120,False,Portland Trail Blazers,106
400489112,2014-11-29,Utah Jazz,101,False,Phoenix Suns,112
400489119,2014-11-30,Phoenix Suns,104,False,Utah Jazz,112
400489138,2014-12-03,Memphis Grizzlies,110,False,Phoenix Suns,91
400489144,2014-12-04,Houston Rockets,88,False,Phoenix Suns,97
400489213,2014-12-13,Phoenix Suns,116,False,Sacramento Kings,107
400489251,2014-12-18,Phoenix Suns,101,False,San Antonio Spurs,108
400489263,2014-12-20,Denver Nuggets,99,False,Phoenix Suns,103
400489273,2014-12-21,Phoenix Suns,123,False,Dallas Mavericks,108
400489351,2014-01-02,Phoenix Suns,91,False,Memphis Grizzlies,99
400489368,2014-01-04,Phoenix Suns,116,False,Milwaukee Bucks,100
400489386,2014-01-07,Chicago Bulls,92,False,Phoenix Suns,87
400489397,2014-01-08,Minnesota Timberwolves,103,False,Phoenix Suns,104
400489407,2014-01-10,Memphis Grizzlies,104,False,Phoenix Suns,99
400489418,2014-01-11,Detroit Pistons,110,False,Phoenix Suns,108
400489464,2014-01-17,Phoenix Suns,107,False,Dallas Mavericks,110
400489478,2014-01-19,Phoenix Suns,117,False,Denver Nuggets,103
400489502,2014-01-22,Phoenix Suns,124,False,Indiana Pacers,100
400489516,2014-01-24,Phoenix Suns,95,False,Washington Wizards,101
400489530,2014-01-26,Cleveland Cavaliers,90,False,Phoenix Suns,99
400489552,2014-01-29,Milwaukee Bucks,117,False,Phoenix Suns,126
400489559,2014-01-30,Indiana Pacers,94,False,Phoenix Suns,102
400489579,2014-02-01,Phoenix Suns,105,False,Charlotte Bobcats,95
400489596,2014-02-04,Phoenix Suns,92,False,Chicago Bulls,101
400489602,2014-02-05,Houston Rockets,122,False,Phoenix Suns,108
400489647,2014-02-11,Phoenix Suns,97,False,Miami Heat,103
400489672,2014-02-18,Denver Nuggets,107,True,Phoenix Suns,112
400489695,2014-02-21,Phoenix Suns,106,False,San Antonio Spurs,85
400489711,2014-02-23,Phoenix Suns,112,False,Houston Rockets,115
400489724,2014-02-25,Phoenix Suns,101,False,Minnesota Timberwolves,110
400489733,2014-02-26,Utah Jazz,109,False,Phoenix Suns,86
400489746,2014-02-28,Phoenix Suns,116,False,New Orleans Pelicans,104
400488889,2014-10-30,Sacramento Kings,90,False,Denver Nuggets,88
400488932,2014-11-05,Sacramento Kings,100,False,Atlanta Hawks,105
400488957,2014-11-08,Portland Trail Blazers,104,False,Sacramento Kings,91
400488966,2014-11-09,Sacramento Kings,85,False,Portland Trail Blazers,96
400489008,2014-11-15,Sacramento Kings,90,False,Detroit Pistons,97
400489021,2014-11-17,Sacramento Kings,86,False,Memphis Grizzlies,97
400489140,2014-12-03,Sacramento Kings,95,False,Oklahoma City Thunder,97
400489170,2014-12-07,Utah Jazz,102,True,Sacramento Kings,112
400489182,2014-12-09,Sacramento Kings,112,False,Dallas Mavericks,97
400489198,2014-12-11,Sacramento Kings,101,False,Utah Jazz,122
400489223,2014-12-15,Sacramento Kings,106,False,Houston Rockets,91
400489237,2014-12-17,Charlotte Bobcats,95,False,Sacramento Kings,87
400489245,2014-12-18,Atlanta Hawks,124,False,Sacramento Kings,107
400489260,2014-12-20,Miami Heat,122,False,Sacramento Kings,103
400489268,2014-12-21,Orlando Magic,100,False,Sacramento Kings,105
400489290,2014-12-23,Sacramento Kings,100,False,New Orleans Pelicans,113
400489307,2014-12-27,Sacramento Kings,108,True,Miami Heat,103
400489324,2014-12-29,San Antonio Spurs,112,False,Sacramento Kings,104
400489337,2014-12-31,Houston Rockets,106,False,Sacramento Kings,110
400489370,2014-01-04,Sacramento Kings,103,False,Charlotte Bobcats,113
400489392,2014-01-07,Sacramento Kings,123,False,Portland Trail Blazers,119
400489413,2014-01-10,Sacramento Kings,103,False,Orlando Magic,83
400489425,2014-01-12,Sacramento Kings,124,False,Cleveland Cavaliers,80
400489436,2014-01-14,Indiana Pacers,116,False,Sacramento Kings,92
400489444,2014-01-15,Minnesota Timberwolves,108,False,Sacramento Kings,111
400489461,2014-01-17,Memphis Grizzlies,91,False,Sacramento Kings,90
400489476,2014-01-19,Oklahoma City Thunder,108,False,Sacramento Kings,93
400489491,2014-01-21,New Orleans Pelicans,97,False,Sacramento Kings,114
400489500,2014-01-22,Houston Rockets,119,False,Sacramento Kings,98
400489517,2014-01-24,Sacramento Kings,111,True,Indiana Pacers,116
400489534,2014-01-26,Sacramento Kings,117,False,Denver Nuggets,125
400489540,2014-01-27,Utah Jazz,106,False,Sacramento Kings,99
400489557,2014-01-29,Sacramento Kings,89,False,Memphis Grizzlies,99
400489566,2014-01-31,Dallas Mavericks,107,False,Sacramento Kings,103
400489577,2014-02-01,San Antonio Spurs,95,False,Sacramento Kings,93
400489593,2014-02-03,Sacramento Kings,99,False,Chicago Bulls,70
400489635,2014-02-09,Washington Wizards,93,False,Sacramento Kings,84
400489644,2014-02-11,Cleveland Cavaliers,109,False,Sacramento Kings,99
400489710,2014-02-23,Denver Nuggets,95,False,Sacramento Kings,109
400489725,2014-02-25,Sacramento Kings,103,False,Houston Rockets,129
400489754,2014-03-01,Sacramento Kings,97,False,Minnesota Timberwolves,108
400488875,2014-10-29,Miami Heat,107,False,Chicago Bulls,95
400488934,2014-11-06,Indiana Pacers,97,False,Chicago Bulls,80
400488952,2014-11-08,Chicago Bulls,97,False,Utah Jazz,73
400488975,2014-11-11,Chicago Bulls,96,False,Cleveland Cavaliers,81
400489013,2014-11-16,Chicago Bulls,110,False,Indiana Pacers,94
400489024,2014-11-18,Chicago Bulls,86,False,Charlotte Bobcats,81
400489048,2014-11-21,Denver Nuggets,97,False,Chicago Bulls,87
400489058,2014-11-22,Portland Trail Blazers,98,False,Chicago Bulls,95
400489082,2014-11-25,Utah Jazz,89,True,Chicago Bulls,83
400489093,2014-11-27,Detroit Pistons,79,False,Chicago Bulls,99
400489115,2014-11-30,Cleveland Cavaliers,97,False,Chicago Bulls,93
400489130,2014-12-02,Chicago Bulls,128,True,New Orleans Pelicans,131
400489152,2014-12-05,Chicago Bulls,107,False,Miami Heat,87
400489165,2014-12-07,Chicago Bulls,75,False,Detroit Pistons,92
400489189,2014-12-10,Chicago Bulls,74,False,Milwaukee Bucks,78
400489210,2014-12-13,Milwaukee Bucks,90,False,Chicago Bulls,91
400489235,2014-12-16,Chicago Bulls,82,False,Orlando Magic,83
400489252,2014-12-18,Houston Rockets,109,False,Chicago Bulls,94
400489254,2014-12-19,Oklahoma City Thunder,107,False,Chicago Bulls,95
400489270,2014-12-21,Chicago Bulls,100,False,Cleveland Cavaliers,84
400489314,2014-12-28,Chicago Bulls,83,False,Dallas Mavericks,105
400489327,2014-12-30,Memphis Grizzlies,91,False,Chicago Bulls,95
400489365,2014-01-04,Chicago Bulls,91,False,Atlanta Hawks,84
400489411,2014-01-10,Milwaukee Bucks,72,False,Chicago Bulls,81
400489420,2014-01-11,Chicago Bulls,103,False,Charlotte Bobcats,97
400489431,2014-01-13,Chicago Bulls,88,False,Washington Wizards,102
400489439,2014-01-15,Orlando Magic,125,True,Chicago Bulls,128
400489458,2014-01-17,Washington Wizards,96,False,Chicago Bulls,93
400489495,2014-01-22,Cleveland Cavaliers,87,False,Chicago Bulls,98
400489519,2014-01-25,Charlotte Bobcats,87,False,Chicago Bulls,89
400489537,2014-01-27,Chicago Bulls,86,False,Minnesota Timberwolves,95
400489556,2014-01-29,San Antonio Spurs,86,False,Chicago Bulls,96
400489576,2014-02-01,New Orleans Pelicans,88,False,Chicago Bulls,79
400489645,2014-02-11,Chicago Bulls,100,False,Atlanta Hawks,85
400489693,2014-02-21,Chicago Bulls,117,False,Denver Nuggets,89
400489707,2014-02-23,Miami Heat,93,False,Chicago Bulls,79
400489722,2014-02-25,Atlanta Hawks,103,False,Chicago Bulls,107
400489743,2014-02-28,Dallas Mavericks,91,False,Chicago Bulls,100
400488893,2014-11-01,Charlotte Bobcats,90,False,Cleveland Cavaliers,84
400488906,2014-11-02,Indiana Pacers,89,False,Cleveland Cavaliers,74
400488920,2014-11-04,Cleveland Cavaliers,93,False,Minnesota Timberwolves,92
400488939,2014-11-06,Milwaukee Bucks,109,False,Cleveland Cavaliers,104
400488988,2014-11-13,Minnesota Timberwolves,124,False,Cleveland Cavaliers,95
400489002,2014-11-15,Cleveland Cavaliers,80,False,Charlotte Bobcats,86
400489011,2014-11-16,Washington Wizards,96,True,Cleveland Cavaliers,103
400489035,2014-11-20,Cleveland Cavaliers,91,False,Washington Wizards,98
400489056,2014-11-22,New Orleans Pelicans,104,False,Cleveland Cavaliers,100
400489067,2014-11-23,San Antonio Spurs,126,False,Cleveland Cavaliers,96
400489092,2014-11-27,Cleveland Cavaliers,84,False,Miami Heat,95
400489142,2014-12-04,Cleveland Cavaliers,98,False,Denver Nuggets,88
400489155,2014-12-06,Atlanta Hawks,108,False,Cleveland Cavaliers,89
400489203,2014-12-13,Orlando Magic,100,False,Cleveland Cavaliers,109
400489217,2014-12-14,Miami Heat,114,False,Cleveland Cavaliers,107
400489238,2014-12-17,Cleveland Cavaliers,116,False,Portland Trail Blazers,119
400489258,2014-12-20,Cleveland Cavaliers,114,True,Milwaukee Bucks,111
400489281,2014-12-23,Cleveland Cavaliers,92,False,Detroit Pistons,115
400489296,2014-12-26,Cleveland Cavaliers,125,True,Atlanta Hawks,127
400489334,2014-12-31,Indiana Pacers,91,False,Cleveland Cavaliers,76
400489346,2014-01-02,Cleveland Cavaliers,87,True,Orlando Magic,81
400489372,2014-01-05,Cleveland Cavaliers,78,False,Indiana Pacers,82
400489412,2014-01-10,Utah Jazz,102,False,Cleveland Cavaliers,113
400489448,2014-01-15,Portland Trail Blazers,108,False,Cleveland Cavaliers,96
400489463,2014-01-17,Denver Nuggets,109,False,Cleveland Cavaliers,117
400489479,2014-01-20,Cleveland Cavaliers,97,False,Dallas Mavericks,102
400489511,2014-01-24,Cleveland Cavaliers,93,False,Milwaukee Bucks,78
400489541,2014-01-28,Cleveland Cavaliers,89,False,New Orleans Pelicans,100
400489574,2014-02-01,Houston Rockets,106,False,Cleveland Cavaliers,92
400489590,2014-02-03,Dallas Mavericks,124,False,Cleveland Cavaliers,107
400489615,2014-02-07,Washington Wizards,113,False,Cleveland Cavaliers,115
400489633,2014-02-09,Cleveland Cavaliers,91,True,Memphis Grizzlies,83
400489655,2014-02-12,Detroit Pistons,89,False,Cleveland Cavaliers,93
400489675,2014-02-19,Cleveland Cavaliers,101,False,Orlando Magic,93
400489708,2014-02-23,Cleveland Cavaliers,83,False,Washington Wizards,96
400489731,2014-02-26,Oklahoma City Thunder,104,False,Cleveland Cavaliers,114
400489740,2014-02-28,Cleveland Cavaliers,99,False,Utah Jazz,79
400489752,2014-03-01,Memphis Grizzlies,110,False,Cleveland Cavaliers,96
400488880,2014-10-30,Detroit Pistons,113,False,Washington Wizards,102
400488899,2014-11-01,Memphis Grizzlies,111,True,Detroit Pistons,108
400488926,2014-11-05,Detroit Pistons,91,False,Indiana Pacers,99
400488951,2014-11-08,Detroit Pistons,110,False,Oklahoma City Thunder,119
400488978,2014-11-11,Portland Trail Blazers,109,False,Detroit Pistons,103
400489039,2014-11-20,Atlanta Hawks,93,False,Detroit Pistons,85
400489053,2014-11-22,Detroit Pistons,89,False,Atlanta Hawks,96
400489077,2014-11-25,Detroit Pistons,113,False,Milwaukee Bucks,94
400489137,2014-12-03,Miami Heat,97,False,Detroit Pistons,107
400489145,2014-12-04,Milwaukee Bucks,98,False,Detroit Pistons,105
400489173,2014-12-08,Detroit Pistons,95,False,Miami Heat,110
400489188,2014-12-10,Detroit Pistons,94,False,Minnesota Timberwolves,121
400489196,2014-12-11,New Orleans Pelicans,111,True,Detroit Pistons,106
400489225,2014-12-15,Detroit Pistons,109,True,Portland Trail Blazers,111
400489229,2014-12-16,Indiana Pacers,96,False,Detroit Pistons,101
400489259,2014-12-20,Detroit Pistons,106,False,Charlotte Bobcats,116
400489269,2014-12-21,Detroit Pistons,97,False,Houston Rockets,114
400489301,2014-12-27,Orlando Magic,109,False,Detroit Pistons,92
400489312,2014-12-28,Washington Wizards,106,False,Detroit Pistons,82
400489326,2014-12-30,Detroit Pistons,99,False,Washington Wizards,106
400489371,2014-01-05,Detroit Pistons,84,False,Memphis Grizzlies,112
400489460,2014-01-17,Detroit Pistons,89,False,Utah Jazz,110
400489468,2014-01-18,Washington Wizards,98,False,Detroit Pistons,104
400489501,2014-01-22,Milwaukee Bucks,104,False,Detroit Pistons,101
400489512,2014-01-24,Detroit Pistons,101,False,New Orleans Pelicans,103
400489532,2014-01-26,Dallas Mavericks,116,False,Detroit Pistons,106
400489542,2014-01-28,Detroit Pistons,103,False,Orlando Magic,87
400489586,2014-02-03,Miami Heat,102,False,Detroit Pistons,96
400489606,2014-02-05,Orlando Magic,112,False,Detroit Pistons,98
400489624,2014-02-08,Detroit Pistons,126,False,Denver Nuggets,109
400489639,2014-02-10,Detroit Pistons,109,False,San Antonio Spurs,100
400489668,2014-02-18,Detroit Pistons,96,False,Charlotte Bobcats,108
400489674,2014-02-19,Charlotte Bobcats,116,False,Detroit Pistons,98
400489692,2014-02-21,Detroit Pistons,115,False,Atlanta Hawks,107
400489701,2014-02-22,Detroit Pistons,102,False,Dallas Mavericks,113
400489732,2014-02-26,San Antonio Spurs,120,False,Detroit Pistons,110
400489749,2014-03-01,Houston Rockets,118,False,Detroit Pistons,110
400488874,2014-10-29,Indiana Pacers,97,False,Orlando Magic,87
400488884,2014-10-30,New Orleans Pelicans,90,False,Indiana Pacers,95
400488972,2014-11-11,Indiana Pacers,95,False,Memphis Grizzlies,79
400488998,2014-11-15,Indiana Pacers,104,False,Milwaukee Bucks,77
400489076,2014-11-25,Indiana Pacers,98,False,Minnesota Timberwolves,84
400489088,2014-11-27,Charlotte Bobcats,74,False,Indiana Pacers,99
400489109,2014-11-29,Indiana Pacers,93,False,Washington Wizards,73
400489133,2014-12-02,Portland Trail Blazers,106,False,Indiana Pacers,102
400489147,2014-12-04,Utah Jazz,86,False,Indiana Pacers,95
400489169,2014-12-07,San Antonio Spurs,100,False,Indiana Pacers,111
400489175,2014-12-08,Oklahoma City Thunder,118,False,Indiana Pacers,94
400489184,2014-12-10,Indiana Pacers,90,False,Miami Heat,84
400489202,2014-12-13,Indiana Pacers,99,False,Charlotte Bobcats,94
400489242,2014-12-18,Miami Heat,97,False,Indiana Pacers,94
400489261,2014-12-20,Indiana Pacers,114,False,Houston Rockets,81
400489362,2014-01-04,Indiana Pacers,99,False,New Orleans Pelicans,82
400489395,2014-01-08,Atlanta Hawks,97,False,Indiana Pacers,87
400489404,2014-01-10,Indiana Pacers,93,False,Washington Wizards,66
400489524,2014-01-25,Denver Nuggets,109,False,Indiana Pacers,96
400489583,2014-02-03,Indiana Pacers,98,False,Orlando Magic,79
400489594,2014-02-04,Atlanta Hawks,85,False,Indiana Pacers,89
400489612,2014-02-07,Indiana Pacers,118,True,Portland Trail Blazers,113
400489634,2014-02-09,Orlando Magic,93,False,Indiana Pacers,92
400489637,2014-02-10,Indiana Pacers,119,False,Denver Nuggets,80
400489650,2014-02-12,Indiana Pacers,73,False,Dallas Mavericks,81
400489665,2014-02-18,Indiana Pacers,108,False,Atlanta Hawks,98
400489678,2014-02-19,Minnesota Timberwolves,104,False,Indiana Pacers,91
400489702,2014-02-22,Milwaukee Bucks,100,False,Indiana Pacers,110
400489736,2014-02-27,Indiana Pacers,101,False,Milwaukee Bucks,96
400488965,2014-11-09,Milwaukee Bucks,83,False,Dallas Mavericks,91
400488980,2014-11-12,Miami Heat,118,False,Milwaukee Bucks,95
400488984,2014-11-13,Orlando Magic,94,False,Milwaukee Bucks,91
400489017,2014-11-16,Milwaukee Bucks,79,False,Oklahoma City Thunder,92
400489040,2014-11-20,Milwaukee Bucks,82,False,Portland Trail Blazers,91
400489066,2014-11-23,Milwaukee Bucks,72,False,Charlotte Bobcats,96
400489095,2014-11-27,Milwaukee Bucks,92,True,Washington Wizards,100
400489101,2014-11-29,Charlotte Bobcats,92,False,Milwaukee Bucks,76
400489154,2014-12-06,Washington Wizards,105,True,Milwaukee Bucks,109
400489194,2014-12-11,Milwaukee Bucks,77,False,San Antonio Spurs,109
400489221,2014-12-14,Dallas Mavericks,106,False,Milwaukee Bucks,93
400489280,2014-12-23,Charlotte Bobcats,111,True,Milwaukee Bucks,110
400489317,2014-12-28,Milwaukee Bucks,95,False,Minnesota Timberwolves,117
400489352,2014-01-02,Utah Jazz,96,False,Milwaukee Bucks,87
400489421,2014-01-11,Oklahoma City Thunder,101,False,Milwaukee Bucks,85
400489443,2014-01-15,Milwaukee Bucks,77,False,Memphis Grizzlies,82
400489470,2014-01-18,Houston Rockets,114,False,Milwaukee Bucks,104
400489477,2014-01-19,San Antonio Spurs,110,False,Milwaukee Bucks,82
400489523,2014-01-25,Milwaukee Bucks,87,False,Atlanta Hawks,112
400489562,2014-01-31,Orlando Magic,113,False,Milwaukee Bucks,102
400489575,2014-02-01,Memphis Grizzlies,99,False,Milwaukee Bucks,90
400489607,2014-02-05,Denver Nuggets,110,False,Milwaukee Bucks,100
400489626,2014-02-08,Milwaukee Bucks,95,False,Houston Rockets,101
400489658,2014-02-12,Milwaukee Bucks,98,False,New Orleans Pelicans,102
400489670,2014-02-18,Milwaukee Bucks,104,False,Orlando Magic,100
400489685,2014-02-20,Milwaukee Bucks,90,False,Denver Nuggets,101
400488885,2014-10-30,Dallas Mavericks,118,False,Atlanta Hawks,109
400488898,2014-11-01,Houston Rockets,113,False,Dallas Mavericks,105
400488909,2014-11-02,Dallas Mavericks,111,False,Memphis Grizzlies,99
400488942,2014-11-06,Oklahoma City Thunder,107,False,Dallas Mavericks,93
400488953,2014-11-08,Minnesota Timberwolves,116,False,Dallas Mavericks,108
400488981,2014-11-12,Dallas Mavericks,105,False,Washington Wizards,95
400489003,2014-11-15,Miami Heat,110,False,Dallas Mavericks,104
400489010,2014-11-16,Orlando Magic,100,False,Dallas Mavericks,108
400489045,2014-11-20,Dallas Mavericks,123,False,Houston Rockets,120
400489057,2014-11-22,Dallas Mavericks,103,False,Utah Jazz,93
400489068,2014-11-23,Denver Nuggets,102,False,Dallas Mavericks,100
400489080,2014-11-25,Dallas Mavericks,96,False,Denver Nuggets,110
400489104,2014-11-29,Atlanta Hawks,88,False,Dallas Mavericks,87
400489117,2014-11-30,Dallas Mavericks,106,False,Minnesota Timberwolves,112
400489139,2014-12-03,Dallas Mavericks,89,False,Charlotte Bobcats,82
400489146,2014-12-04,New Orleans Pelicans,97,False,Dallas Mavericks,100
400489171,2014-12-07,Portland Trail Blazers,106,False,Dallas Mavericks,108
400489250,2014-12-18,Dallas Mavericks,105,False,Memphis Grizzlies,91
400489285,2014-12-23,Houston Rockets,104,False,Dallas Mavericks,111
400489298,2014-12-26,Dallas Mavericks,107,False,San Antonio Spurs,116
400489328,2014-12-30,Minnesota Timberwolves,98,False,Dallas Mavericks,100
400489341,2014-01-01,Washington Wizards,78,False,Dallas Mavericks,87
400489393,2014-01-08,San Antonio Spurs,112,False,Dallas Mavericks,90
400489409,2014-01-10,New Orleans Pelicans,90,False,Dallas Mavericks,107
400489422,2014-01-11,Dallas Mavericks,110,False,New Orleans Pelicans,107
400489433,2014-01-13,Dallas Mavericks,107,False,Orlando Magic,88
400489473,2014-01-18,Dallas Mavericks,111,False,Portland Trail Blazers,127
400489554,2014-01-29,Dallas Mavericks,115,False,Houston Rockets,117
400489603,2014-02-05,Memphis Grizzlies,96,False,Dallas Mavericks,110
400489619,2014-02-07,Dallas Mavericks,103,False,Utah Jazz,81
400489643,2014-02-11,Charlotte Bobcats,114,False,Dallas Mavericks,89
400489671,2014-02-18,Dallas Mavericks,106,False,Miami Heat,117
400489729,2014-02-26,Dallas Mavericks,108,False,New Orleans Pelicans,89
400488882,2014-10-30,Houston Rockets,96,False,Charlotte Bobcats,83
400488911,2014-11-02,Utah Jazz,93,False,Houston Rockets,104
400488931,2014-11-05,Portland Trail Blazers,101,False,Houston Rockets,116
400489014,2014-11-16,Houston Rockets,122,False,Denver Nuggets,111
400489065,2014-11-23,Houston Rockets,112,False,Minnesota Timberwolves,101
400489079,2014-11-25,Memphis Grizzlies,86,False,Houston Rockets,93
400489094,2014-11-27,Houston Rockets,113,False,Atlanta Hawks,84
400489118,2014-11-30,San Antonio Spurs,106,False,Houston Rockets,112
400489132,2014-12-02,Utah Jazz,109,False,Houston Rockets,103
400489174,2014-12-08,Houston Rockets,98,False,Orlando Magic,88
400489201,2014-12-12,Portland Trail Blazers,111,False,Houston Rockets,104
400489294,2014-12-25,San Antonio Spurs,98,False,Houston Rockets,111
400489297,2014-12-26,Houston Rockets,100,False,Memphis Grizzlies,92
400489315,2014-12-28,Houston Rockets,107,False,New Orleans Pelicans,98
400489323,2014-12-29,Oklahoma City Thunder,117,False,Houston Rockets,86
400489406,2014-01-10,Atlanta Hawks,83,False,Houston Rockets,80
400489417,2014-01-11,Washington Wizards,107,False,Houston Rockets,114
400489445,2014-01-15,New Orleans Pelicans,100,False,Houston Rockets,103
400489453,2014-01-16,Houston Rockets,92,False,Oklahoma City Thunder,104
400489487,2014-01-20,Houston Rockets,126,False,Portland Trail Blazers,113
400489515,2014-01-24,Houston Rockets,87,False,Memphis Grizzlies,88
400489522,2014-01-25,Memphis Grizzlies,99,False,Houston Rockets,81
400489544,2014-01-28,Houston Rockets,97,False,San Antonio Spurs,90
400489641,2014-02-10,Minnesota Timberwolves,89,False,Houston Rockets,107
400489657,2014-02-12,Houston Rockets,113,False,Washington Wizards,112
400488886,2014-10-30,San Antonio Spurs,101,False,Memphis Grizzlies,94
400488938,2014-11-06,Memphis Grizzlies,84,False,New Orleans Pelicans,99
400489054,2014-11-22,Memphis Grizzlies,86,False,San Antonio Spurs,102
400489180,2014-12-09,Memphis Grizzlies,94,False,Orlando Magic,85
400489193,2014-12-11,Memphis Grizzlies,100,False,Oklahoma City Thunder,116
400489208,2014-12-13,New Orleans Pelicans,104,False,Memphis Grizzlies,98
400489224,2014-12-15,Memphis Grizzlies,93,False,Minnesota Timberwolves,101
400489286,2014-12-23,Memphis Grizzlies,104,False,Utah Jazz,94
400489316,2014-12-28,Memphis Grizzlies,120,False,Denver Nuggets,99
400489360,2014-01-03,Denver Nuggets,111,False,Memphis Grizzlies,108
400489387,2014-01-07,Memphis Grizzlies,108,True,San Antonio Spurs,110
400489426,2014-01-12,Memphis Grizzlies,108,False,Atlanta Hawks,101
400489437,2014-01-14,Memphis Grizzlies,90,False,Oklahoma City Thunder,87
400489484,2014-01-20,Memphis Grizzlies,92,False,New Orleans Pelicans,95
400489545,2014-01-28,Portland Trail Blazers,81,False,Memphis Grizzlies,98
400489564,2014-01-31,Minnesota Timberwolves,90,False,Memphis Grizzlies,94
400489589,2014-02-03,Oklahoma City Thunder,86,False,Memphis Grizzlies,77
400489623,2014-02-08,Atlanta Hawks,76,False,Memphis Grizzlies,79
400489646,2014-02-11,Memphis Grizzlies,92,False,Washington Wizards,89
400489651,2014-02-12,Orlando Magic,81,False,Memphis Grizzlies,86
400489698,2014-02-22,Charlotte Bobcats,92,False,Memphis Grizzlies,89
400489741,2014-02-28,Oklahoma City Thunder,113,False,Memphis Grizzlies,107
400488894,2014-11-01,Orlando Magic,110,False,New Orleans Pelicans,90
400488908,2014-11-02,New Orleans Pelicans,105,False,Charlotte Bobcats,84
400488992,2014-11-13,Utah Jazz,111,False,New Orleans Pelicans,105
400489042,2014-11-20,New Orleans Pelicans,105,False,Utah Jazz,98
400489081,2014-11-25,San Antonio Spurs,112,False,New Orleans Pelicans,93
400489159,2014-12-06,New Orleans Pelicans,95,False,Oklahoma City Thunder,109
400489227,2014-12-15,Denver Nuggets,102,False,New Orleans Pelicans,93
400489274,2014-12-21,Portland Trail Blazers,110,False,New Orleans Pelicans,107
400489305,2014-12-27,New Orleans Pelicans,105,False,Denver Nuggets,89
400489329,2014-12-30,New Orleans Pelicans,110,False,Portland Trail Blazers,108
400489343,2014-01-01,Minnesota Timberwolves,124,False,New Orleans Pelicans,112
400489384,2014-01-07,Miami Heat,107,False,New Orleans Pelicans,88
400489398,2014-01-08,New Orleans Pelicans,96,False,Washington Wizards,102
400489432,2014-01-13,New Orleans Pelicans,95,False,San Antonio Spurs,101
400489529,2014-01-26,New Orleans Pelicans,100,False,Orlando Magic,92
400489553,2014-01-29,Minnesota Timberwolves,88,False,New Orleans Pelicans,77
400489588,2014-02-03,New Orleans Pelicans,95,False,San Antonio Spurs,102
